,Image path,Document Type,Processed Document Type,Is rejected,Confidence,Is processed
121,D:\study\diploma\data\photo\images\aze_passport\21.jpg,aze_passport,aze.passport.type2,False,0.9111570247933886,True
122,D:\study\diploma\data\photo\images\aze_passport\22.jpg,aze_passport,aze.passport.type2,False,0.8185941043083901,True
123,D:\study\diploma\data\photo\images\aze_passport\23.jpg,aze_passport,aze.passport.type2,False,0.9175623268698061,True
124,D:\study\diploma\data\photo\images\aze_passport\24.jpg,aze_passport,,True,0.0,False
125,D:\study\diploma\data\photo\images\aze_passport\25.jpg,aze_passport,,True,0.0,False
126,D:\study\diploma\data\photo\images\aze_passport\26.jpg,aze_passport,aze.passport.type2,False,0.9111570247933886,True
127,D:\study\diploma\data\photo\images\aze_passport\27.jpg,aze_passport,,True,0.0,False
128,D:\study\diploma\data\photo\images\aze_passport\28.jpg,aze_passport,,True,0.0,False
129,D:\study\diploma\data\photo\images\aze_passport\29.jpg,aze_passport,,True,0.0,False
130,D:\study\diploma\data\photo\images\aze_passport\30.jpg,aze_passport,aze.passport.type2,False,0.9245562130177515,True
131,D:\study\diploma\data\photo\images\aze_passport\31.jpg,aze_passport,aze.passport.type2,False,0.9080968858131487,True
132,D:\study\diploma\data\photo\images\aze_passport\32.jpg,aze_passport,aze.passport.type2,False,0.9158284194704591,True
133,D:\study\diploma\data\photo\images\aze_passport\33.jpg,aze_passport,aze.passport.type2,False,0.9036732205456486,True
134,D:\study\diploma\data\photo\images\aze_passport\34.jpg,aze_passport,aze.passport.type2,False,0.8904979170799444,True
135,D:\study\diploma\data\photo\images\aze_passport\35.jpg,aze_passport,aze.passport.type2,False,0.9140200458881779,True
136,D:\study\diploma\data\photo\images\aze_passport\36.jpg,aze_passport,aze.passport.type2,False,0.9036732205456486,True
137,D:\study\diploma\data\photo\images\aze_passport\37.jpg,aze_passport,aze.passport.type2,False,0.9149338374291116,True
138,D:\study\diploma\data\photo\images\aze_passport\38.jpg,aze_passport,aze.passport.type2,False,0.9036732205456486,True
139,D:\study\diploma\data\photo\images\aze_passport\39.jpg,aze_passport,aze.passport.type2,False,0.9025,True
140,D:\study\diploma\data\photo\images\aze_passport\40.jpg,aze_passport,aze.passport.type2,False,0.9111570247933886,True
141,D:\study\diploma\data\photo\images\aze_passport\41.jpg,aze_passport,aze.passport.type2,False,0.8948137326515705,True
142,D:\study\diploma\data\photo\images\aze_passport\42.jpg,aze_passport,aze.passport.type2,False,0.9036732205456486,True
143,D:\study\diploma\data\photo\images\aze_passport\43.jpg,aze_passport,aze.passport.type2,False,0.8919753086419753,True
144,D:\study\diploma\data\photo\images\aze_passport\44.jpg,aze_passport,aze.passport.type2,False,0.8948137326515705,True
145,D:\study\diploma\data\photo\images\aze_passport\45.jpg,aze_passport,aze.passport.type2,False,0.9025,True
146,D:\study\diploma\data\photo\images\aze_passport\46.jpg,aze_passport,aze.passport.type2,False,0.9111570247933886,True
147,D:\study\diploma\data\photo\images\aze_passport\47.jpg,aze_passport,aze.passport.type2,False,0.901297868931261,True
148,D:\study\diploma\data\photo\images\aze_passport\48.jpg,aze_passport,aze.passport.type2,False,0.9048185603807257,True
149,D:\study\diploma\data\photo\images\aze_passport\49.jpg,aze_passport,aze.passport.type2,False,0.8948137326515705,True
150,D:\study\diploma\data\photo\images\aze_passport\50.jpg,aze_passport,aze.passport.type2,False,0.9149338374291116,True
151,D:\study\diploma\data\photo\images\aze_passport\51.jpg,aze_passport,aze.passport.type2,False,0.9036732205456486,True
152,D:\study\diploma\data\photo\images\aze_passport\52.jpg,aze_passport,aze.passport.type2,False,0.9121323065269537,True
153,D:\study\diploma\data\photo\images\aze_passport\53.jpg,aze_passport,,True,0.0,False
154,D:\study\diploma\data\photo\images\aze_passport\54.jpg,aze_passport,aze.passport.type2,False,0.9121323065269537,True
155,D:\study\diploma\data\photo\images\aze_passport\55.jpg,aze_passport,aze.passport.type2,False,0.9080968858131487,True
156,D:\study\diploma\data\photo\images\aze_passport\56.jpg,aze_passport,aze.passport.type2,False,0.9140200458881779,True
157,D:\study\diploma\data\photo\images\aze_passport\57.jpg,aze_passport,aze.passport.type2,False,0.9111570247933886,True
158,D:\study\diploma\data\photo\images\aze_passport\58.jpg,aze_passport,aze.passport.type2,False,0.8975069252077561,True
159,D:\study\diploma\data\photo\images\aze_passport\59.jpg,aze_passport,aze.passport.type2,False,0.9070294784580498,True
160,D:\study\diploma\data\photo\images\aze_passport\60.jpg,aze_passport,aze.passport.type2,False,0.8668252080856124,True
161,D:\study\diploma\data\photo\images\aze_passport\61.jpg,aze_passport,aze.passport.type2,False,0.8185941043083901,True
162,D:\study\diploma\data\photo\images\aze_passport\62.jpg,aze_passport,aze.passport.type2,False,0.8751300728407907,True
163,D:\study\diploma\data\photo\images\aze_passport\63.jpg,aze_passport,aze.passport.type2,False,0.9000657462195923,True
164,D:\study\diploma\data\photo\images\aze_passport\64.jpg,aze_passport,aze.passport.type2,False,0.8547525809896761,True
165,D:\study\diploma\data\photo\images\aze_passport\65.jpg,aze_passport,aze.passport.type2,False,0.8464,True
166,D:\study\diploma\data\photo\images\aze_passport\66.jpg,aze_passport,aze.passport.type2,False,0.8185941043083901,True
167,D:\study\diploma\data\photo\images\aze_passport\67.jpg,aze_passport,aze.passport.type2,False,0.8874186095358118,True
168,D:\study\diploma\data\photo\images\aze_passport\68.jpg,aze_passport,aze.passport.type2,False,0.8751300728407907,True
169,D:\study\diploma\data\photo\images\aze_passport\69.jpg,aze_passport,aze.passport.type2,False,0.8961777777777777,True
170,D:\study\diploma\data\photo\images\aze_passport\70.jpg,aze_passport,aze.passport.type2,False,0.8751300728407907,True
171,D:\study\diploma\data\photo\images\aze_passport\71.jpg,aze_passport,aze.passport.type2,False,0.8731523783929052,True
172,D:\study\diploma\data\photo\images\aze_passport\72.jpg,aze_passport,aze.passport.type2,False,0.8824609733700643,True
173,D:\study\diploma\data\photo\images\aze_passport\73.jpg,aze_passport,aze.passport.type2,False,0.8690031600114909,True
174,D:\study\diploma\data\photo\images\aze_passport\74.jpg,aze_passport,aze.passport.type2,False,0.9121323065269537,True
175,D:\study\diploma\data\photo\images\aze_passport\75.jpg,aze_passport,aze.passport.type2,False,0.8770471151423532,True
176,D:\study\diploma\data\photo\images\aze_passport\76.jpg,aze_passport,aze.passport.type2,False,0.901297868931261,True
177,D:\study\diploma\data\photo\images\aze_passport\77.jpg,aze_passport,aze.passport.type2,False,0.9000657462195923,True
178,D:\study\diploma\data\photo\images\aze_passport\78.jpg,aze_passport,aze.passport.type2,False,0.9036732205456486,True
179,D:\study\diploma\data\photo\images\aze_passport\79.jpg,aze_passport,aze.passport.type2,False,0.8841612831365561,True
180,D:\study\diploma\data\photo\images\aze_passport\80.jpg,aze_passport,aze.passport.type2,False,0.8053911900065747,True
181,D:\study\diploma\data\photo\images\aze_passport\81.jpg,aze_passport,aze.passport.type2,False,0.8598347107438016,True
182,D:\study\diploma\data\photo\images\aze_passport\82.jpg,aze_passport,aze.passport.type2,False,0.7431629013079666,True
183,D:\study\diploma\data\photo\images\aze_passport\83.jpg,aze_passport,aze.passport.type2,False,0.8226068144943212,True
184,D:\study\diploma\data\photo\images\aze_passport\84.jpg,aze_passport,aze.passport.type2,False,0.8547525809896761,True
185,D:\study\diploma\data\photo\images\aze_passport\85.jpg,aze_passport,aze.passport.type2,False,0.8005540166204986,True
186,D:\study\diploma\data\photo\images\aze_passport\86.jpg,aze_passport,aze.passport.type2,False,0.8226068144943212,True
187,D:\study\diploma\data\photo\images\aze_passport\87.jpg,aze_passport,aze.passport.type2,False,0.7901234567901234,True
188,D:\study\diploma\data\photo\images\aze_passport\88.jpg,aze_passport,aze.passport.type2,False,0.8226068144943212,True
189,D:\study\diploma\data\photo\images\aze_passport\89.jpg,aze_passport,aze.passport.type2,False,0.7256515775034293,True
190,D:\study\diploma\data\photo\images\aze_passport\90.jpg,aze_passport,aze.passport.type2,False,0.9101598625974369,True
191,D:\study\diploma\data\photo\images\aze_passport\91.jpg,aze_passport,aze.passport.type2,False,0.916704391127207,True
192,D:\study\diploma\data\photo\images\aze_passport\92.jpg,aze_passport,aze.passport.type2,False,0.9101598625974369,True
193,D:\study\diploma\data\photo\images\aze_passport\93.jpg,aze_passport,aze.passport.type2,False,0.9192262727176108,True
194,D:\study\diploma\data\photo\images\aze_passport\94.jpg,aze_passport,aze.passport.type2,False,0.9059370010161125,True
195,D:\study\diploma\data\photo\images\aze_passport\95.jpg,aze_passport,aze.passport.type2,False,0.9025,True
196,D:\study\diploma\data\photo\images\aze_passport\96.jpg,aze_passport,aze.passport.type2,False,0.9048185603807257,True
197,D:\study\diploma\data\photo\images\aze_passport\97.jpg,aze_passport,aze.passport.type2,False,0.9192262727176108,True
198,D:\study\diploma\data\photo\images\aze_passport\98.jpg,aze_passport,aze.passport.type2,False,0.9158284194704591,True
199,D:\study\diploma\data\photo\images\aze_passport\99.jpg,aze_passport,aze.passport.type2,False,0.9091400757166036,True
200,D:\study\diploma\data\photo\images\esp_id\00.jpg,esp_id,,True,0.0,False
201,D:\study\diploma\data\photo\images\esp_id\01.jpg,esp_id,,True,0.0,False
202,D:\study\diploma\data\photo\images\esp_id\02.jpg,esp_id,,True,0.0,False
203,D:\study\diploma\data\photo\images\esp_id\03.jpg,esp_id,esp.id.type1,False,0.81,True
204,D:\study\diploma\data\photo\images\esp_id\04.jpg,esp_id,esp.id.type1,False,0.8824609733700643,True
205,D:\study\diploma\data\photo\images\esp_id\05.jpg,esp_id,,True,0.0,False
206,D:\study\diploma\data\photo\images\esp_id\06.jpg,esp_id,,True,0.0,False
207,D:\study\diploma\data\photo\images\esp_id\07.jpg,esp_id,,True,0.0,False
208,D:\study\diploma\data\photo\images\esp_id\08.jpg,esp_id,esp.id.type1,False,0.8492887351018837,True
209,D:\study\diploma\data\photo\images\esp_id\09.jpg,esp_id,esp.id.type1,False,0.6944444444444445,True
210,D:\study\diploma\data\photo\images\esp_id\10.jpg,esp_id,esp.id.type1,False,0.8370303304662743,True
211,D:\study\diploma\data\photo\images\esp_id\11.jpg,esp_id,esp.id.type1,False,0.8402777777777777,True
212,D:\study\diploma\data\photo\images\esp_id\12.jpg,esp_id,esp.id.type1,False,0.8547525809896761,True
213,D:\study\diploma\data\photo\images\esp_id\13.jpg,esp_id,esp.id.type1,False,0.655328798185941,True
214,D:\study\diploma\data\photo\images\esp_id\14.jpg,esp_id,esp.id.type1,False,0.8824609733700643,True
215,D:\study\diploma\data\photo\images\esp_id\15.jpg,esp_id,esp.id.type1,False,0.8185941043083901,True
216,D:\study\diploma\data\photo\images\esp_id\16.jpg,esp_id,esp.id.type1,False,0.5847750865051903,True
217,D:\study\diploma\data\photo\images\esp_id\17.jpg,esp_id,esp.id.type1,False,0.8731523783929052,True
218,D:\study\diploma\data\photo\images\esp_id\18.jpg,esp_id,esp.id.type1,False,0.8934133983861888,True
219,D:\study\diploma\data\photo\images\esp_id\19.jpg,esp_id,esp.id.type1,False,0.8731523783929052,True
220,D:\study\diploma\data\photo\images\esp_id\20.jpg,esp_id,esp.id.type1,False,0.901297868931261,True
221,D:\study\diploma\data\photo\images\esp_id\21.jpg,esp_id,esp.id.type1,False,0.8824609733700643,True
222,D:\study\diploma\data\photo\images\esp_id\22.jpg,esp_id,esp.id.type1,False,0.8988024962050936,True
223,D:\study\diploma\data\photo\images\esp_id\23.jpg,esp_id,esp.id.type1,False,0.8948137326515705,True
224,D:\study\diploma\data\photo\images\esp_id\24.jpg,esp_id,esp.id.type1,False,0.901297868931261,True
225,D:\study\diploma\data\photo\images\esp_id\25.jpg,esp_id,esp.id.type1,False,0.8858131487889274,True
226,D:\study\diploma\data\photo\images\esp_id\26.jpg,esp_id,esp.id.type1,False,0.8668252080856124,True
227,D:\study\diploma\data\photo\images\esp_id\27.jpg,esp_id,esp.id.type1,False,0.8874186095358118,True
228,D:\study\diploma\data\photo\images\esp_id\28.jpg,esp_id,esp.id.type1,False,0.7844897959183673,True
229,D:\study\diploma\data\photo\images\esp_id\29.jpg,esp_id,esp.id.type1,False,0.8751300728407907,True
230,D:\study\diploma\data\photo\images\esp_id\30.jpg,esp_id,esp.id.type1,False,0.87890625,True
231,D:\study\diploma\data\photo\images\esp_id\31.jpg,esp_id,esp.id.type1,False,0.7256515775034293,True
232,D:\study\diploma\data\photo\images\esp_id\32.jpg,esp_id,esp.id.type1,False,0.8520710059171599,True
233,D:\study\diploma\data\photo\images\esp_id\33.jpg,esp_id,esp.id.type1,False,0.8226068144943212,True
234,D:\study\diploma\data\photo\images\esp_id\34.jpg,esp_id,esp.id.type1,False,0.7511111111111112,True
235,D:\study\diploma\data\photo\images\esp_id\35.jpg,esp_id,esp.id.type1,False,0.8770471151423532,True
236,D:\study\diploma\data\photo\images\esp_id\36.jpg,esp_id,esp.id.type1,False,0.8807100591715976,True
237,D:\study\diploma\data\photo\images\esp_id\37.jpg,esp_id,esp.id.type1,False,0.8645737149892274,True
238,D:\study\diploma\data\photo\images\esp_id\38.jpg,esp_id,esp.id.type1,False,0.87890625,True
239,D:\study\diploma\data\photo\images\esp_id\39.jpg,esp_id,esp.id.type1,False,0.8770471151423532,True
240,D:\study\diploma\data\photo\images\esp_id\40.jpg,esp_id,esp.id.type1,False,0.8824609733700643,True
241,D:\study\diploma\data\photo\images\esp_id\41.jpg,esp_id,esp.id.type1,False,0.8919753086419753,True
242,D:\study\diploma\data\photo\images\esp_id\42.jpg,esp_id,esp.id.type1,False,0.8841612831365561,True
243,D:\study\diploma\data\photo\images\esp_id\43.jpg,esp_id,esp.id.type1,False,0.7256515775034293,True
244,D:\study\diploma\data\photo\images\esp_id\44.jpg,esp_id,,True,0.0,False
245,D:\study\diploma\data\photo\images\esp_id\45.jpg,esp_id,esp.id.type1,False,0.8874186095358118,True
246,D:\study\diploma\data\photo\images\esp_id\46.jpg,esp_id,esp.id.type1,False,0.8711111111111112,True
247,D:\study\diploma\data\photo\images\esp_id\47.jpg,esp_id,esp.id.type1,False,0.8711111111111112,True
248,D:\study\diploma\data\photo\images\esp_id\48.jpg,esp_id,esp.id.type1,False,0.8770471151423532,True
249,D:\study\diploma\data\photo\images\esp_id\49.jpg,esp_id,esp.id.type1,False,0.8668252080856124,True
250,D:\study\diploma\data\photo\images\esp_id\50.jpg,esp_id,esp.id.type1,False,0.8858131487889274,True
251,D:\study\diploma\data\photo\images\esp_id\51.jpg,esp_id,esp.id.type1,False,0.8807100591715976,True
252,D:\study\diploma\data\photo\images\esp_id\52.jpg,esp_id,,True,0.0,False
253,D:\study\diploma\data\photo\images\esp_id\53.jpg,esp_id,esp.id.type1,False,0.8858131487889274,True
254,D:\study\diploma\data\photo\images\esp_id\54.jpg,esp_id,,True,0.0,False
